ID,Owner-initial of staff researcher,"Status (0=first commit, 1=fixes needed, 2=fixes made, 3=clean)","Comments-specifics relevant to the review process, such as fixes, refinements, other observations. This is different from ""Notes"", which are intended for publication.",Name,Source: Name,Confidence: Name,Aliases or alternative spellings (semi-colon separated),Source: Aliases or alternative spellings,Confidence: Aliases or alternative spellings,division_id,Organization,Source: Organization,Confidence: Organization,Role,Source: Role,Confidence: Role,Title (official title),Source: Title,Confidence: Title,Rank,Source: Rank,Confidence: Rank,First citation,first_month,first_day,first_year,Source: First citation,Confidence: First citation,Start date? (Y/N),Context for start date,Source: Context for start date,Confidence: Context for start date,Last citation,last_month,last_day,last_year,Source: Last citation,Confidence: Last citation,End date? (Y/N),Context for end date,Source: Context for end date,Confidence: Context for end date,Notes,Column,Column2,Gender,Source: Gender,Confidence: Gender,Date of Birth,Source: Date of Birth,Confidence: Date of Birth,Death Date,Source: Death Date,Confidence: Death Date,Biography,Source: Biography,Confidence: Biography,Facebook Page,Source: Facebook Page,Confidence: Facebook Page,Twitter Account,Source: Twitter Account,Confidence: Twitter Account,Headshot,Source: Headshot,Confidence: Headshot,Wikipedia Page
,TW,3,,Tanko Abdu,583d202d-efa3-47bf-ba48-e0e7957872a1,Medium,TN Abdu,25c08012-69c2-4e12-a85a-604f0eee0df3,Medium,ng,81 Division,583d202d-efa3-47bf-ba48-e0e7957872a1;25c08012-69c2-4e12-a85a-604f0eee0df3,Medium,Commander,583d202d-efa3-47bf-ba48-e0e7957872a1;25c08012-69c2-4e12-a85a-604f0eee0df3,Medium,General Officer Commanding,583d202d-efa3-47bf-ba48-e0e7957872a1;25c08012-69c2-4e12-a85a-604f0eee0df3,Medium,Major General,583d202d-efa3-47bf-ba48-e0e7957872a1,Medium,1/19/2004,1,19,2004,583d202d-efa3-47bf-ba48-e0e7957872a1,Medium,N,,,,2004,,,2004,25c08012-69c2-4e12-a85a-604f0eee0df3,Medium,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Ike Nwachukwu,3a0b19ba-8b95-4422-a4bc-dcd36e92553a,Low,,,,ng,81 Battalion,3a0b19ba-8b95-4422-a4bc-dcd36e92553a,Low,Commander,3a0b19ba-8b95-4422-a4bc-dcd36e92553a,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Samaila Inusa,07ada95f-77f3-4a0d-b99a-174ad6bf3709,Low,,,,ng,81 Battalion,07ada95f-77f3-4a0d-b99a-174ad6bf3709,Low,Commander,07ada95f-77f3-4a0d-b99a-174ad6bf3709,Low,,,,Lieutenant Colonel,07ada95f-77f3-4a0d-b99a-174ad6bf3709,Low,,,,,,,,,,,December 2015,12,,2015,07ada95f-77f3-4a0d-b99a-174ad6bf3709,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Stephenson Olabanji,1dbe5837-a5c1-4726-90b6-42a11fdc3bd7,Low,Stevenson Olabanji ; AO Olabanji,4d41b8a3-058e-459c-9a1c-bd31e58f783e;efd4f30d-9d8e-4df4-8fac-5ef7b8c3135e;cc244806-e459-4928-adbf-27dc51510a9c;6a860be0-0a84-42d9-993b-cff99ea0e65e;4edc0bf3-5529-4bed-9e77-25e919b6a027,Low,ng,8 Task Force Division,6a860be0-0a84-42d9-993b-cff99ea0e65e,Low,Commander,6a860be0-0a84-42d9-993b-cff99ea0e65e,Low,Acting General Officer Commanding,6a860be0-0a84-42d9-993b-cff99ea0e65e,Low,Brigadier General,6a860be0-0a84-42d9-993b-cff99ea0e65e,Low,6/12/2017,6,12,2017,6a860be0-0a84-42d9-993b-cff99ea0e65e,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Christopher Musa,28297acc-292b-451d-b923-d6933b24674e;dd5e0a7c-a243-4084-ac25-40ebaf78126d;9020c232-c6a9-4946-9eb4-35161ffdec5b;e392d0c2-4d23-4e3a-a7b3-190b0eda78c0;9020c232-c6a9-4946-9eb4-35161ffdec5b;6ffb82f9-ebf8-4ec5-a295-fb3120e3d1fa,Low,Chris Musa,500b0db5-4faa-4f2a-aa3a-2e090f9c2956;0c9cf136-4cd8-4ae8-a9b0-1572e8b990c5;5e9ae9b2-40d6-450c-8f1b-6568d9ee6d58;bc306f61-bd2e-44d5-850c-3128a60bea2e;ebfef086-6fe3-4b30-a442-cef0cf8e2cfd,Low,ng,73 Battalion,500b0db5-4faa-4f2a-aa3a-2e090f9c2956;28297acc-292b-451d-b923-d6933b24674e;0c9cf136-4cd8-4ae8-a9b0-1572e8b990c5;dd5e0a7c-a243-4084-ac25-40ebaf78126d;9020c232-c6a9-4946-9eb4-35161ffdec5b;5e9ae9b2-40d6-450c-8f1b-6568d9ee6d58;bc306f61-bd2e-44d5-850c-3128a60bea2e;e392d0c2-4d23-4e3a-a7b3-190b0eda78c0;9020c232-c6a9-4946-9eb4-35161ffdec5b,Low,Commander,500b0db5-4faa-4f2a-aa3a-2e090f9c2956;28297acc-292b-451d-b923-d6933b24674e;0c9cf136-4cd8-4ae8-a9b0-1572e8b990c5;dd5e0a7c-a243-4084-ac25-40ebaf78126d;9020c232-c6a9-4946-9eb4-35161ffdec5b;5e9ae9b2-40d6-450c-8f1b-6568d9ee6d58;bc306f61-bd2e-44d5-850c-3128a60bea2e;e392d0c2-4d23-4e3a-a7b3-190b0eda78c0;9020c232-c6a9-4946-9eb4-35161ffdec5b,Low,,,,Lieutenant Colonel,500b0db5-4faa-4f2a-aa3a-2e090f9c2956;28297acc-292b-451d-b923-d6933b24674e;0c9cf136-4cd8-4ae8-a9b0-1572e8b990c5;dd5e0a7c-a243-4084-ac25-40ebaf78126d;9020c232-c6a9-4946-9eb4-35161ffdec5b;5e9ae9b2-40d6-450c-8f1b-6568d9ee6d58;bc306f61-bd2e-44d5-850c-3128a60bea2e;e392d0c2-4d23-4e3a-a7b3-190b0eda78c0;9020c232-c6a9-4946-9eb4-35161ffdec5b,Low,12/12/2007,12,12,2007,dd5e0a7c-a243-4084-ac25-40ebaf78126d,Low,N,,,,8/4/2008,8,4,2008,bc306f61-bd2e-44d5-850c-3128a60bea2e,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Adekunle Shodunke,c121d145-be0a-4658-83e0-30cee2f4ed9f,Low,,,,ng,72 Special Forces Battalion,c121d145-be0a-4658-83e0-30cee2f4ed9f,Low,Commander,c121d145-be0a-4658-83e0-30cee2f4ed9f,Low,,,,Major General,c121d145-be0a-4658-83e0-30cee2f4ed9f,Low,2/1/2016,2,1,2016,c121d145-be0a-4658-83e0-30cee2f4ed9f,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Timothy Lagbaja,84a4d8f8-6868-4d3e-86be-ed7fd9d780c9,Low,Lagbaja,20855619-14c9-449f-8391-402a49d2cfe6,Low,ng,72 Special Forces Battalion,84a4d8f8-6868-4d3e-86be-ed7fd9d780c9;20855619-14c9-449f-8391-402a49d2cfe6,Low,Commander,84a4d8f8-6868-4d3e-86be-ed7fd9d780c9;20855619-14c9-449f-8391-402a49d2cfe6,Low,,,,Lieutenant Colonel,84a4d8f8-6868-4d3e-86be-ed7fd9d780c9,Low,4/10/2013,4,10,2013,20855619-14c9-449f-8391-402a49d2cfe6,Low,N,,,,7/15/2015,7,15,2015,84a4d8f8-6868-4d3e-86be-ed7fd9d780c9,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Isiaka Olatuji,d2ce66ee-b3b5-49c2-a36c-612d87ef8df5,Low,,,,ng,7 Guards Battalion,d2ce66ee-b3b5-49c2-a36c-612d87ef8df5,Low,Commander,d2ce66ee-b3b5-49c2-a36c-612d87ef8df5,Low,,,,Lieutenant Colonel,d2ce66ee-b3b5-49c2-a36c-612d87ef8df5,Low,11/14/2010,11,14,2010,d2ce66ee-b3b5-49c2-a36c-612d87ef8df5,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Sanusi Nasir Muazu,5a33fd6a-3287-49b7-b975-7b44b2fb0a45,Low,Sanusi Muazu ; SN Muazu ; SM Muazu,e20c003f-b64d-4196-87fe-18edbe3c2259;9ad83488-67aa-475c-8a7e-8210fb55f86c;a78c84f2-bd87-40fb-8a16-2d5727462f6c;efd4f30d-9d8e-4df4-8fac-5ef7b8c3135e,Low,ng,7 Guards Battalion,5a33fd6a-3287-49b7-b975-7b44b2fb0a45,Low,Adjutant,5a33fd6a-3287-49b7-b975-7b44b2fb0a45,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Abdulmalik Bulama Biu,c33d75b1-a026-40e6-92a3-fe0ee1aa75c2,Low,Bulama Biu;Abdulmalik Biu,76fc2c07-4ce9-4c9a-8c95-6bfb88c08ec1;f7c6334c-b1ae-40ab-bbac-81b4f5783cb0;6a62df3f-e8a9-4810-8352-3c3f431220fa,Low,ng,7 Division,c33d75b1-a026-40e6-92a3-fe0ee1aa75c2;76fc2c07-4ce9-4c9a-8c95-6bfb88c08ec1,Low,Commander,c33d75b1-a026-40e6-92a3-fe0ee1aa75c2;76fc2c07-4ce9-4c9a-8c95-6bfb88c08ec1,Low,Acting General Officer Commanding,c33d75b1-a026-40e6-92a3-fe0ee1aa75c2;76fc2c07-4ce9-4c9a-8c95-6bfb88c08ec1,Low,Brigadier General,c33d75b1-a026-40e6-92a3-fe0ee1aa75c2;76fc2c07-4ce9-4c9a-8c95-6bfb88c08ec1,Low,6/8/2018,6,8,2018,c33d75b1-a026-40e6-92a3-fe0ee1aa75c2,Low,N,,,,7/19/2018,7,19,2018,76fc2c07-4ce9-4c9a-8c95-6bfb88c08ec1,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Ahmadu Mohammed,f4888dff-c139-4938-80b2-4d864725007f;3b321757-557f-4af7-a20d-d30ecee55bd6,Low,Mohammed Abdulkadir ; Abdulkadir ; A Mohammed,0a33bba3-ef02-46e0-897c-0195d43ab626;6a622827-3f0b-47e8-a818-231c52513171;a7105b41-1e5c-4d6b-8920-ebad5d9e068c,Low,ng,7 Division,f4888dff-c139-4938-80b2-4d864725007f;0a33bba3-ef02-46e0-897c-0195d43ab626;3b321757-557f-4af7-a20d-d30ecee55bd6;6a622827-3f0b-47e8-a818-231c52513171,Medium,Commander,f4888dff-c139-4938-80b2-4d864725007f;0a33bba3-ef02-46e0-897c-0195d43ab626;3b321757-557f-4af7-a20d-d30ecee55bd6;6a622827-3f0b-47e8-a818-231c52513171,Medium,General Officer Commanding,f4888dff-c139-4938-80b2-4d864725007f;3b321757-557f-4af7-a20d-d30ecee55bd6;0a33bba3-ef02-46e0-897c-0195d43ab626;6a622827-3f0b-47e8-a818-231c52513171,Medium,Major General,f4888dff-c139-4938-80b2-4d864725007f;0a33bba3-ef02-46e0-897c-0195d43ab626;3b321757-557f-4af7-a20d-d30ecee55bd6;6a622827-3f0b-47e8-a818-231c52513171,Medium,2/24/2014,2,24,2014,f4888dff-c139-4938-80b2-4d864725007f,Low,Y,,,,5/16/2014,5,16,2014,f4888dff-c139-4938-80b2-4d864725007f,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,BO Sawyerr,874e9bf1-e3fb-4b96-905b-48bbd1c8b05d,Low,,,,ng,7 Division,874e9bf1-e3fb-4b96-905b-48bbd1c8b05d,Low,,,,,,,,,,2013,,,2013,874e9bf1-e3fb-4b96-905b-48bbd1c8b05d,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Unsaid Bindawa,92167d54-96bb-4dcb-90aa-b185584c5c25;6a622827-3f0b-47e8-a818-231c52513171,Low,Junaid Bindawa;Bindawa;JS Bindawa;Bindawa;Unsaid Bindawa,e4496cac-2e7f-4001-a1cb-cef9f9c7dd93;b1c5dc0b-2a41-4c0c-9ced-4f24c8452aac;0a33bba3-ef02-46e0-897c-0195d43ab626;92167d54-96bb-4dcb-90aa-b185584c5c25;6a622827-3f0b-47e8-a818-231c52513171;e4496cac-2e7f-4001-a1cb-cef9f9c7dd93;b1c5dc0b-2a41-4c0c-9ced-4f24c8452aac,Medium,ng,7 Division,e4496cac-2e7f-4001-a1cb-cef9f9c7dd93;b1c5dc0b-2a41-4c0c-9ced-4f24c8452aac;0a33bba3-ef02-46e0-897c-0195d43ab626;92167d54-96bb-4dcb-90aa-b185584c5c25;e4496cac-2e7f-4001-a1cb-cef9f9c7dd93;6a622827-3f0b-47e8-a818-231c52513171,Medium,Commander,e4496cac-2e7f-4001-a1cb-cef9f9c7dd93;b1c5dc0b-2a41-4c0c-9ced-4f24c8452aac;0a33bba3-ef02-46e0-897c-0195d43ab626;92167d54-96bb-4dcb-90aa-b185584c5c25;e4496cac-2e7f-4001-a1cb-cef9f9c7dd93,Medium,General Officer Commanding,0a33bba3-ef02-46e0-897c-0195d43ab626;92167d54-96bb-4dcb-90aa-b185584c5c25;6a622827-3f0b-47e8-a818-231c52513171,Low,Major General,e4496cac-2e7f-4001-a1cb-cef9f9c7dd93;b1c5dc0b-2a41-4c0c-9ced-4f24c8452aac;0a33bba3-ef02-46e0-897c-0195d43ab626;92167d54-96bb-4dcb-90aa-b185584c5c25;e4496cac-2e7f-4001-a1cb-cef9f9c7dd93;6a622827-3f0b-47e8-a818-231c52513171,Medium,1/1/2014,1,1,2014,0a33bba3-ef02-46e0-897c-0195d43ab626,Low,Y,,,,2/26/2014,2,26,2014,6a622827-3f0b-47e8-a818-231c52513171,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Lamidi Adeosun,6af2a7d0-5d62-446a-9d26-e4bfba227805;b1c5dc0b-2a41-4c0c-9ced-4f24c8452aac;a420727a-991b-4b03-9328-a46a16f95aa2;002fcbe4-503c-400d-8cc0-77a395570ade,Medium,Adeosun;LO Adeosun;O Adeosun,c3f65f09-5a83-4bc8-ad01-d23b404f4989;0a33bba3-ef02-46e0-897c-0195d43ab626;e7e2f981-76e5-48bc-9226-03ac6c0482c4,Low,ng,7 Division,6af2a7d0-5d62-446a-9d26-e4bfba227805;b1c5dc0b-2a41-4c0c-9ced-4f24c8452aac;a420727a-991b-4b03-9328-a46a16f95aa2;002fcbe4-503c-400d-8cc0-77a395570ade;c3f65f09-5a83-4bc8-ad01-d23b404f4989;0a33bba3-ef02-46e0-897c-0195d43ab626;e7e2f981-76e5-48bc-9226-03ac6c0482c4,Medium,Commander,6af2a7d0-5d62-446a-9d26-e4bfba227805;b1c5dc0b-2a41-4c0c-9ced-4f24c8452aac;a420727a-991b-4b03-9328-a46a16f95aa2;002fcbe4-503c-400d-8cc0-77a395570ade;c3f65f09-5a83-4bc8-ad01-d23b404f4989;0a33bba3-ef02-46e0-897c-0195d43ab626;e7e2f981-76e5-48bc-9226-03ac6c0482c4,Medium,General Officer Commanding,6af2a7d0-5d62-446a-9d26-e4bfba227805;a420727a-991b-4b03-9328-a46a16f95aa2;002fcbe4-503c-400d-8cc0-77a395570ade;c3f65f09-5a83-4bc8-ad01-d23b404f4989;0a33bba3-ef02-46e0-897c-0195d43ab626,Medium,Major General,6af2a7d0-5d62-446a-9d26-e4bfba227805;b1c5dc0b-2a41-4c0c-9ced-4f24c8452aac;a420727a-991b-4b03-9328-a46a16f95aa2;002fcbe4-503c-400d-8cc0-77a395570ade;c3f65f09-5a83-4bc8-ad01-d23b404f4989;0a33bba3-ef02-46e0-897c-0195d43ab626;e7e2f981-76e5-48bc-9226-03ac6c0482c4,Medium,1/19/2015,1,19,2015,b1c5dc0b-2a41-4c0c-9ced-4f24c8452aac,Low,Y,,,,12/28/2015,12,28,2015,6af2a7d0-5d62-446a-9d26-e4bfba227805,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,MY Ibrahim,0a33bba3-ef02-46e0-897c-0195d43ab626,Low,Ibrahim,b1c5dc0b-2a41-4c0c-9ced-4f24c8452aac,Low,ng,7 Division,b1c5dc0b-2a41-4c0c-9ced-4f24c8452aac;0a33bba3-ef02-46e0-897c-0195d43ab626,Low,Commander,b1c5dc0b-2a41-4c0c-9ced-4f24c8452aac;0a33bba3-ef02-46e0-897c-0195d43ab626,Low,Acting General Officer Commanding,0a33bba3-ef02-46e0-897c-0195d43ab626,Low,Brigadier General,b1c5dc0b-2a41-4c0c-9ced-4f24c8452aac;0a33bba3-ef02-46e0-897c-0195d43ab626,Low,5/16/2014,5,16,2014,0a33bba3-ef02-46e0-897c-0195d43ab626,Low,Y,,,,1/28/2015,1,28,2015,0a33bba3-ef02-46e0-897c-0195d43ab626,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Obida T. Ethnan,f4888dff-c139-4938-80b2-4d864725007f,Low,Obidah T. Ethan ; Obidah Ethan ; O. T. Etan ; OT Ethan,25af78d0-58de-4799-b426-d4bff069a7f2;4a932064-c445-4131-b111-ceb09aade8a1;e4496cac-2e7f-4001-a1cb-cef9f9c7dd93;baee185f-1173-44ac-86cc-39571202c0a6;a7105b41-1e5c-4d6b-8920-ebad5d9e068c;0a33bba3-ef02-46e0-897c-0195d43ab626;bf7f6415-99a0-40ef-adf4-709e3d53935b,Low,ng,7 Division,f4888dff-c139-4938-80b2-4d864725007f;4a932064-c445-4131-b111-ceb09aade8a1;a7105b41-1e5c-4d6b-8920-ebad5d9e068c;0a33bba3-ef02-46e0-897c-0195d43ab626;bf7f6415-99a0-40ef-adf4-709e3d53935b,Medium,Commander,f4888dff-c139-4938-80b2-4d864725007f;4a932064-c445-4131-b111-ceb09aade8a1;a7105b41-1e5c-4d6b-8920-ebad5d9e068c;0a33bba3-ef02-46e0-897c-0195d43ab626;bf7f6415-99a0-40ef-adf4-709e3d53935b,Medium,General Officer Commanding,f4888dff-c139-4938-80b2-4d864725007f;4a932064-c445-4131-b111-ceb09aade8a1;a7105b41-1e5c-4d6b-8920-ebad5d9e068c;0a33bba3-ef02-46e0-897c-0195d43ab626;bf7f6415-99a0-40ef-adf4-709e3d53935b,Medium,Major General,f4888dff-c139-4938-80b2-4d864725007f;4a932064-c445-4131-b111-ceb09aade8a1;a7105b41-1e5c-4d6b-8920-ebad5d9e068c;0a33bba3-ef02-46e0-897c-0195d43ab626;bf7f6415-99a0-40ef-adf4-709e3d53935b,High,8/22/2013,8,22,2013,f4888dff-c139-4938-80b2-4d864725007f;0a33bba3-ef02-46e0-897c-0195d43ab626,High,Y,,,,12/31/2013,12,31,2013,f4888dff-c139-4938-80b2-4d864725007f;0a33bba3-ef02-46e0-897c-0195d43ab626,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Victor Okwudili Ezugwu,2fc0f588-8af2-4c04-841c-3d44f42b6ffd,Low,Victor Ezeugwu ; Victor Ezugwu ; Victor Ezeogu ; Victor Ezeaogu ; VO Ezeugwu ; Victor Ezugu,58258d90-ea33-46e0-9818-2d865d72188d;77261e51-5089-4e34-ba7c-9888b1925995;fd362d65-66b2-422a-beac-18a78455741f;e7e2f981-76e5-48bc-9226-03ac6c0482c4;7cdd90db-72c7-4120-a8bc-2b923eb5069c;9618b01f-b333-4959-861f-a22773b8fd81;e880259c-94a5-4221-a6c2-ddbbdbae2545;0944dfb5-de1c-42e5-8f46-031f2f314c65;ebfef086-6fe3-4b30-a442-cef0cf8e2cfd;47a1f85c-73b4-47f1-a6b5-1e82f3da010f;749e748d-a349-4c45-b524-f174d70909c8;c17227f1-59a3-47fa-bab6-1d30e360684a;749e748d-a349-4c45-b524-f174d70909c8;92afd7db-26be-4eed-b0b6-4b18eb521df0;7439449c-fe74-4530-97a7-43421527a4c2;6af2a7d0-5d62-446a-9d26-e4bfba227805,Medium,ng,7 Division,2fc0f588-8af2-4c04-841c-3d44f42b6ffd;47a1f85c-73b4-47f1-a6b5-1e82f3da010f;92afd7db-26be-4eed-b0b6-4b18eb521df0;7439449c-fe74-4530-97a7-43421527a4c2,Low,Commander,2fc0f588-8af2-4c04-841c-3d44f42b6ffd;47a1f85c-73b4-47f1-a6b5-1e82f3da010f;92afd7db-26be-4eed-b0b6-4b18eb521df0;7439449c-fe74-4530-97a7-43421527a4c2,Low,General Officer Commanding,2fc0f588-8af2-4c04-841c-3d44f42b6ffd;47a1f85c-73b4-47f1-a6b5-1e82f3da010f;92afd7db-26be-4eed-b0b6-4b18eb521df0,Low,Brigadier General,2fc0f588-8af2-4c04-841c-3d44f42b6ffd;47a1f85c-73b4-47f1-a6b5-1e82f3da010f;92afd7db-26be-4eed-b0b6-4b18eb521df0,Low,3/6/2016,3,6,2016,2fc0f588-8af2-4c04-841c-3d44f42b6ffd,Low,N,,,,5/1/2017,5,1,2017,92afd7db-26be-4eed-b0b6-4b18eb521df0,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Victor Okwudili Ezugwu,2fc0f588-8af2-4c04-841c-3d44f42b6ffd,Low,Victor Ezeugwu ; Victor Ezugwu ; Victor Ezeogu ; Victor Ezeaogu ; VO Ezeugwu ; Victor Ezugu,58258d90-ea33-46e0-9818-2d865d72188d;77261e51-5089-4e34-ba7c-9888b1925995;fd362d65-66b2-422a-beac-18a78455741f;e7e2f981-76e5-48bc-9226-03ac6c0482c4;7cdd90db-72c7-4120-a8bc-2b923eb5069c;9618b01f-b333-4959-861f-a22773b8fd81;e880259c-94a5-4221-a6c2-ddbbdbae2545;0944dfb5-de1c-42e5-8f46-031f2f314c65;ebfef086-6fe3-4b30-a442-cef0cf8e2cfd;47a1f85c-73b4-47f1-a6b5-1e82f3da010f;749e748d-a349-4c45-b524-f174d70909c8;c17227f1-59a3-47fa-bab6-1d30e360684a;749e748d-a349-4c45-b524-f174d70909c8;92afd7db-26be-4eed-b0b6-4b18eb521df0;7439449c-fe74-4530-97a7-43421527a4c2;6af2a7d0-5d62-446a-9d26-e4bfba227805,Medium,ng,7 Division,2fc0f588-8af2-4c04-841c-3d44f42b6ffd;47a1f85c-73b4-47f1-a6b5-1e82f3da010f;92afd7db-26be-4eed-b0b6-4b18eb521df0;7439449c-fe74-4530-97a7-43421527a4c2,Low,Commander,2fc0f588-8af2-4c04-841c-3d44f42b6ffd;47a1f85c-73b4-47f1-a6b5-1e82f3da010f;92afd7db-26be-4eed-b0b6-4b18eb521df0;7439449c-fe74-4530-97a7-43421527a4c2,Low,Acting Commander,92afd7db-26be-4eed-b0b6-4b18eb521df0;7439449c-fe74-4530-97a7-43421527a4c2,Low,Brigadier General,2fc0f588-8af2-4c04-841c-3d44f42b6ffd;47a1f85c-73b4-47f1-a6b5-1e82f3da010f;92afd7db-26be-4eed-b0b6-4b18eb521df0,Low,3/6/2016,3,6,2016,2fc0f588-8af2-4c04-841c-3d44f42b6ffd,Low,N,,,,5/6/2017,5,6,2017,7439449c-fe74-4530-97a7-43421527a4c2,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Enobong Okon Udoh,131d3cca-4cf7-47ee-a873-1f0eff8d5ed1,Low,,,,ng,6 Division,131d3cca-4cf7-47ee-a873-1f0eff8d5ed1,Low,Commander,131d3cca-4cf7-47ee-a873-1f0eff8d5ed1,Low,General Officer Commanding,131d3cca-4cf7-47ee-a873-1f0eff8d5ed1,Low,Major General,131d3cca-4cf7-47ee-a873-1f0eff8d5ed1,Low,2/3/2017,2,3,2017,131d3cca-4cf7-47ee-a873-1f0eff8d5ed1,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Kasimu Abdulkarim,4da481e7-b4f8-4118-9fd1-517ed10ca755,Low,Hamisu Abdulkarim,131d3cca-4cf7-47ee-a873-1f0eff8d5ed1,Low,ng,6 Division,4da481e7-b4f8-4118-9fd1-517ed10ca755;131d3cca-4cf7-47ee-a873-1f0eff8d5ed1,Low,Commander,4da481e7-b4f8-4118-9fd1-517ed10ca755;131d3cca-4cf7-47ee-a873-1f0eff8d5ed1,Low,General Officer Commanding,4da481e7-b4f8-4118-9fd1-517ed10ca755,Low,Major General,4da481e7-b4f8-4118-9fd1-517ed10ca755;131d3cca-4cf7-47ee-a873-1f0eff8d5ed1,Low,9/11/2016,9,11,2016,4da481e7-b4f8-4118-9fd1-517ed10ca755,Low,N,,,,2/2/2017,2,2,2017,131d3cca-4cf7-47ee-a873-1f0eff8d5ed1,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Oyefesobi,01a93cea-4492-4554-a59c-aaad75daa2d7,Low,,,,ng,6 Battalion,01a93cea-4492-4554-a59c-aaad75daa2d7,Low,Commander,01a93cea-4492-4554-a59c-aaad75daa2d7,Low,,,,Lieutenant Colonel,01a93cea-4492-4554-a59c-aaad75daa2d7,Low,10/17/2007,10,17,2007,01a93cea-4492-4554-a59c-aaad75daa2d7,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Mark Mamman,d8bf80b6-98be-4bde-86bf-d495503bc984,Low,,,,ng,44 Division Engineers,d8bf80b6-98be-4bde-86bf-d495503bc984,Low,Commander,d8bf80b6-98be-4bde-86bf-d495503bc984,Low,,,,Brigadier General,d8bf80b6-98be-4bde-86bf-d495503bc984,Low,10/15/2017,10,15,2017,d8bf80b6-98be-4bde-86bf-d495503bc984,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Tagbo C. Ude,a7ea0b4e-0c1f-4bbc-8176-2ce6c55c7a44;cb14a445-ef72-4d03-88c2-ad20fc3c2451,Low,,,,ng,41 Division Engineers,a7ea0b4e-0c1f-4bbc-8176-2ce6c55c7a44;cb14a445-ef72-4d03-88c2-ad20fc3c2451,Low,Commander,a7ea0b4e-0c1f-4bbc-8176-2ce6c55c7a44;cb14a445-ef72-4d03-88c2-ad20fc3c2451,Low,,,,Brigadier General,a7ea0b4e-0c1f-4bbc-8176-2ce6c55c7a44;cb14a445-ef72-4d03-88c2-ad20fc3c2451,Low,5/9/2013,5,9,2013,a7ea0b4e-0c1f-4bbc-8176-2ce6c55c7a44;cb14a445-ef72-4d03-88c2-ad20fc3c2451,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Buluk Saliyuk,ccbc348c-99c8-4086-8f4a-c27f54dc491a,Low,,,,ng,4 Mechanized Brigade,ccbc348c-99c8-4086-8f4a-c27f54dc491a,Low,Commander,ccbc348c-99c8-4086-8f4a-c27f54dc491a,Low,,,,Brigadier General,ccbc348c-99c8-4086-8f4a-c27f54dc491a,Low,2/15/2005,2,15,2005,ccbc348c-99c8-4086-8f4a-c27f54dc491a,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
